_id,user,content,creationTime,referenceName,tag
"ObjectId(""5e64a9f3b3c41f266175fea5"")",蹲儿duner,客服售后棒棒哒！胜道压根不给退差价,2020/2/17 19:55,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,1
"ObjectId(""5e64a9f3b3c41f266175fea6"")",j***d,辣鸡的狠，好像不是真的一个醒也不想给,2020/3/6 20:04,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,1
"ObjectId(""5e64a9f3b3c41f266175fea7"")",棉袄她爹,只能说别冒充人家品牌。真的差劲,2020/2/28 06:21,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,1
"ObjectId(""5e64a9f3b3c41f266175fea8"")",J***m,不错，很轻便，男友穿着很舒服，也好看，帅气。希望质量可以,2018/6/5 20:29,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,1
"ObjectId(""5e64a9f3b3c41f266175fea9"")",_***_,很好，穿起来很舒服,2018/12/2 11:14,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175feaa"")",j***4,很漂亮，跟图片一样,2018/11/26 23:29,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175feab"")",o***n,不错哦?，老婆很喜欢,2018/10/8 13:09,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175feac"")",j***2,挺好的。物流也超快,2018/10/3 09:45,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175fead"")",b***2,鞋底有点硬，其他还好,2020/2/29 11:34,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,1
"ObjectId(""5e64a9f3b3c41f266175feae"")",LjfgZsQPbjry,太硬了，穿着脚痛,2020/3/5 19:39,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,1
"ObjectId(""5e64a9f3b3c41f266175feaf"")",jd_130821czu,鞋就是有点硬,2020/3/1 18:00,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,1
"ObjectId(""5e64a9f3b3c41f266175feb0"")",j***2,鞋子很好看，脚感也很舒服，走多了也不会累 尺码正好合适，以后还会再来的～,2019/8/5 08:16,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,1
"ObjectId(""5e64a9f3b3c41f266175feb1"")",j***5,完美，鞋挺不错的,2018/12/29 21:02,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175feb2"")",j***f,尺码正常，还可以吧,2018/8/28 13:53,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175feb3"")",扬帆远航0898,你商品描述一致。穿着很舒适轻便。送货非常快,2019/4/14 23:52,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,1
"ObjectId(""5e64a9f3b3c41f266175feb4"")",刘***5,很快就收到了，鞋子很轻很舒服，应该是正品,2019/4/13 20:40,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,1
"ObjectId(""5e64a9f3b3c41f266175feb5"")",爱***子,还没穿 穿过再评价,2018/8/15 09:09,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175feb6"")",h***g,鞋很好，就是小贵。,2018/11/6 20:59,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175feb7"")",j***s,网上购买，物美价廉,2018/7/2 09:17,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175feb8"")",w***o,挺好的 价格实惠,2018/10/22 14:29,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175feba"")",j***2,外形外观：感觉很不错，第一次网购鞋子，买到的码数刚刚好！???,2019/11/22 22:50,耐克NIKE 男子 缓震 透气 REVOLUTION 5 跑步鞋 BQ3204-002黑色42码,1
"ObjectId(""5e64a9f3b3c41f266175febc"")",狮子座是我,好看，物流很快第二天到，鞋子很帅 透气  轻便 nice,2019/7/13 10:01,耐克NIKE 男子 缓震 透气 REVOLUTION 5 跑步鞋 BQ3204-002黑色42码,1
"ObjectId(""5e64a9f3b3c41f266175febd"")",默然涛,没想到这么优秀，非常轻，后跟部位，非常柔软，绝对不磨脚。真的非常的好。值得购买，轻便，透气。,2018/7/25 18:57,耐克NIKE 男子 缓震 透气 REVOLUTION 5 跑步鞋 BQ3204-002黑色42码,1
"ObjectId(""5e64a9f3b3c41f266175febf"")",hanghai23,很漂亮！产自印度尼西亚，穿着也很舒服！快递很快！相信京东！！！,2019/6/13 21:14,耐克NIKE 男子 缓震 透气 REVOLUTION 5 跑步鞋 BQ3204-002黑色42码,1
"ObjectId(""5e64a9f3b3c41f266175fec1"")",jd158311nev,一直信赖京东，购物体验非常好，这双鞋今天刚穿上，很舒服，很合脚,2019/6/22 10:31,耐克NIKE 男子 缓震 透气 REVOLUTION 5 跑步鞋 BQ3204-002黑色42码,1
"ObjectId(""5e64a9f3b3c41f266175fec2"")",j***H,鞋子很舒服，抓地效果好，透气性也好，其他的以后看看在评价,2020/1/13 12:37,耐克NIKE 男子 缓震 透气 REVOLUTION 5 跑步鞋 BQ3204-002黑色42码,1
"ObjectId(""5e64a9f3b3c41f266175fec3"")",j***8,超级好看，爱了爱了，哈哈，一次买了两双，喜欢阿甘鞋已经很久了，哈哈,2019/6/19 20:24,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175fec4"")",m***d,很喜欢阿甘鞋，买了黑白色款，这次换一种&hellip;快递很快，质量不错，是正品,2018/11/18 20:03,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175fec5"")",jd_180305uoa,是正品，穿着很舒服，质量的不错，优惠,2019/6/17 23:18,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175fec6"")",_***湘,很好看，关注很久了，正好618有活动买了，开心，穿着很舒服,2018/6/16 20:43,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175fec7"")",y***9,非常喜欢，穿着舒适，显脚小。不错呢。,2020/2/16 22:01,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175fec8"")",特喜欢低调,给老婆买的 穿着很舒服 正品***eee,2019/5/22 17:07,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175fec9"")",白***y,之前有在实体店看过是正品，加换了一次的时间总共两天，都是隔天到真的神速，因为第一次在京东买专柜正品很满意，特地多晒几张图供参考，很瘦脚美美哒,2018/6/3 14:32,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175feca"")",j***c,穿的很舒服！脚后跟是真皮，平时那些布面的很容易磨破！,2018/2/28 11:23,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175fecb"")",w***0,东西非常好 是正品 穿上舒服  轻盈  比实体店便宜200多  赞?,2018/11/13 21:25,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175fecc"")",jd_158397mkz,买大了，又换购的。京东售后太棒了，物流也超快的。,2019/6/16 09:08,耐克NIKE 女子 阿甘 休闲鞋 CORTEZ LEATHER 运动鞋 807471-103白色36码,1
"ObjectId(""5e64a9f3b3c41f266175fecd"")",有味双G,很喜欢的一次购物，产品质量也超级好，很百搭，超级喜欢，适合休闲搭配，没有线头,2019/10/6 09:00,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f3b3c41f266175fece"")",mq李佳欢,背着非常好看，我也很喜欢，超级喜欢红色,2019/8/11 07:36,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f3b3c41f266175fecf"")",Q***9,给朋友买的 朋友很喜欢哟 质量也很好 非常的不错哦,2019/11/22 12:32,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f3b3c41f266175fed0"")",jd_133615ima,非常轻薄，很实用，孩子也很喜欢，好评！,2020/1/22 12:17,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f3b3c41f266175fed1"")",j***w,真的很赞，是第一次在网上买诶。不错，不错。质量也是赞。,2018/8/7 10:29,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f3b3c41f266175fed2"")",D***5,很不错。脚感很舒服。,2019/6/10 22:35,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f3b3c41f266175fed3"")",8***7,买贵了！呵呵！！！！一直信赖京东商城，主要是发货速度快，前一天下单第二天就到，而且质量比较稳定。包装非常仔细、严实，很满意的一次购物。会一直支持京东，希望多搞促销活动！满意满意满意满意！,2019/6/12 11:32,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f3b3c41f266175fed4"")",我知名不具,很好看的包包。质量也可以。朋友很喜欢,2019/10/20 22:41,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f3b3c41f266175fed5"")",lke27,包的质量很好?，男女都可以背，款式也不会容易过时,2019/9/9 07:15,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f3b3c41f266175fed6"")",下***呀,挺不错的，轻便，容量大，出门玩背着很方便。但是注意这款不防水,2019/10/6 09:26,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f3b3c41f266175fed7"")",刘***丶,太帅了，很好看，喜欢,2019/6/2 01:11,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f3b3c41f266175fed8"")",火星连,耐克的拖鞋真的非常好穿，脚底特别舒服，也很软。,2019/5/11 08:04,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f3b3c41f266175fed9"")",寻***东,挺好看的，脚背那里有海绵，很软,2018/9/27 15:11,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f3b3c41f266175feda"")",小***0,喜欢，百搭，不知道是不是正品，反正穿上很舒服,2018/6/2 23:34,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f4b3c41f266175fedb"")",134*****315_p,质量很好，和想象中的一样，非常好，下次给自己再买一个！,2019/8/21 17:01,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175fedc"")",j***3,还可以，相信京东的服务。买的很便宜&hellip;&hellip;,2018/9/1 11:05,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f4b3c41f266175fedd"")",咚gululu,耐克的拖鞋品质没话说，价廉物美,2019/6/7 19:08,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f4b3c41f266175fede"")",Leo520baobao,非常好看的单肩包，质量也是非常好！,2019/12/16 15:47,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175fedf"")",一只小太阳君,超级快，超级舒服，很喜欢,2019/7/19 16:15,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f4b3c41f266175fee0"")",勃朗宁1999,做工质量都很好，也没有味道还不错！！,2019/7/14 15:36,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175fee1"")",聂***昊,挺好的，比想象的小一点，还可以啦,2019/7/17 21:51,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175fee2"")",雨渐渐情绪零碎,物流快，包装还可以，就是这个红有点出乎意料的骚气,2019/9/22 15:42,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175fee3"")",欢***物,这款耐克背包质量挺不错的，容量装东西很合适，是耐克正品，值得拥有,2019/11/23 12:02,耐克(NIKE)包 运动包 双肩包 HAYWARD 背包 学生书包 电脑包 BA5883-013 黑,1
"ObjectId(""5e64a9f4b3c41f266175fee4"")",儋***情,背包空间有些小了，款式好看,2019/6/11 21:35,耐克(NIKE)包 运动包 双肩包 HAYWARD 背包 学生书包 电脑包 BA5883-013 黑,1
"ObjectId(""5e64a9f4b3c41f266175fee5"")",jd136210xbj,买来送人的，看着质量还不错，样子还算好看，只是没有包装手提袋，送人嘛有点没面子,2019/9/6 11:05,耐克(NIKE)包 运动包 双肩包 HAYWARD 背包 学生书包 电脑包 BA5883-013 黑,1
"ObjectId(""5e64a9f4b3c41f266175fee6"")",HI2HI2,一直用这个牌子，舒服，感觉不错！一直用这个牌子，舒服，感觉不错！,2019/11/18 22:02,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175fee7"")",j***f,给老公买了个黑色，我要了个红色，真漂亮！,2019/10/27 18:46,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175fee8"")",晒太阳吧小猪猪,还不错，价格也比较实惠,2019/11/27 22:15,耐克(NIKE)包 运动包 双肩包 HAYWARD 背包 学生书包 电脑包 BA5883-013 黑,1
"ObjectId(""5e64a9f4b3c41f266175fee9"")",Forever-姗姗,包装简陋，但是质量不错，应该是正品,2019/6/3 20:16,耐克(NIKE)包 运动包 双肩包 HAYWARD 背包 学生书包 电脑包 BA5883-013 黑,1
"ObjectId(""5e64a9f4b3c41f266175feea"")",浍***渔,好评吧，儿子喜欢，颜色款式还不错。,2020/2/26 14:52,耐克(NIKE)包 运动包 双肩包 HAYWARD 背包 学生书包 电脑包 BA5883-013 黑,1
"ObjectId(""5e64a9f4b3c41f266175feeb"")",拾柒哇哇,还可以！就不知道是正品不～挺好看的就是嘻嘻嘻嘻嘻嘻嘻,2019/11/18 12:35,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175feec"")",旺仔宁,送朋友的 挺好的 挺好的挺好的挺好的,2019/12/7 21:45,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175feed"")",c***N,这个价格不错 值得购买 很喜欢包包的颜色 就是底部有点薄 然后有点味道 不过可以忽略不计 满意,2019/6/10 22:03,耐克(NIKE)包 运动包 双肩包 HAYWARD 背包 学生书包 电脑包 BA5883-013 黑,1
"ObjectId(""5e64a9f4b3c41f266175feee"")",曹***5,书包做的还不错，希望耐用。,2019/6/2 19:10,耐克(NIKE)包 运动包 双肩包 HAYWARD 背包 学生书包 电脑包 BA5883-013 黑,1
"ObjectId(""5e64a9f4b3c41f266175feef"")",青云菟,感觉还行，买了不会后悔的,2019/9/28 21:01,耐克(NIKE)包 运动包 双肩包 HAYWARD 背包 学生书包 电脑包 BA5883-013 黑,1
"ObjectId(""5e64a9f4b3c41f266175fef0"")",虫***6,挺好的，质量不错，整体都挺好。,2019/12/26 22:13,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175fef1"")",jd_再_ 太平,当你看到这段话，说明这件物品物有所值，使用良好，可以达到预期效果，请放心购买。之所以这样回复，只是因为我懒，又效果拿豆豆，抱歉。,2019/5/28 16:35,耐克(NIKE)包 运动包 双肩包 HAYWARD 背包 学生书包 电脑包 BA5883-013 黑,1
"ObjectId(""5e64a9f4b3c41f266175fef2"")",j***8,给男朋友买的感觉挺合适的  价格也不贵 也不小,2020/3/5 20:06,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175fef3"")",j***G,此用户未填写评价内容,2020/3/6 13:17,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,0
"ObjectId(""5e64a9f4b3c41f266175fef4"")",j***7,此用户未填写评价内容,2020/3/5 09:33,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,0
"ObjectId(""5e64a9f4b3c41f266175fef5"")",马宏病毒会,给朋友买的，双十一抢的，看着还不错,2019/11/13 12:54,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175fef6"")",一别故土,京东就是快，也靠谱，包还不错，简约。,2019/11/14 13:40,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,1
"ObjectId(""5e64a9f4b3c41f266175fef7"")",笑只是一种状态,此用户未填写评价内容,2020/3/5 09:12,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,0
"ObjectId(""5e64a9f4b3c41f266175fef8"")",pjb123456,此用户未填写评价内容,2020/3/4 20:32,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,0
"ObjectId(""5e64a9f4b3c41f266175fef9"")",b***a,看起来还不错，替孩子买的，希望大小合适，她能够喜欢！,2019/8/5 20:19,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f4b3c41f266175fefa"")",我***猩,36的脚，38正好。,2019/6/2 16:55,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f4b3c41f266175fefb"")",XLtHtfdspPJT喜哥,鞋子不错很轻穿着也很舒适,2019/11/15 16:29,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,1
"ObjectId(""5e64a9f4b3c41f266175fefc"")",peng欣儿,换了一次鞋码够大小合适，穿着也舒服，送给弟弟的，很高兴,2019/10/19 19:14,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,1
"ObjectId(""5e64a9f4b3c41f266175fefd"")",kissyou31,此用户未填写评价内容,2020/3/4 14:23,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,0
"ObjectId(""5e64a9f4b3c41f266175fefe"")",-十三君-,此用户未填写评价内容,2020/3/4 13:56,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,0
"ObjectId(""5e64a9f4b3c41f266175feff"")",z***h,挺舒服的也好看，正品,2019/7/7 15:44,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f4b3c41f266175ff00"")",j***生,这个颜色说实话真的不好看，但胜在便宜，还是很舒服的,2019/1/12 13:25,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f4b3c41f266175ff01"")",j***b,不错，鞋子穿起来确实很轻，很舒服。点赞,2018/3/14 23:40,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,1
"ObjectId(""5e64a9f4b3c41f266175ff02"")",j***f,正品，质量很好，物流速度快，穿着很舒服，很满意！,2018/6/14 20:50,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,1
"ObjectId(""5e64a9f4b3c41f266175ff03"")",徐大善人i,此用户未填写评价内容,2020/3/4 02:42,耐克 NIKE COURT VISION LO 男子运动鞋 CD5463 CD5463-100 42,0
"ObjectId(""5e64a9f4b3c41f266175ff04"")",jd_155063avv,鞋子收到了挺好的应该是正品,2019/6/8 17:18,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f4b3c41f266175ff05"")",j***i,不会看是不是真的 但是穿的还好 挺满意,2018/6/23 15:29,耐克NIKE 女子 两道杠 拖鞋 BENASSI DUO ULTRA SLIDE 沙滩鞋 休闲鞋 819717-010黑色35.5码,1
"ObjectId(""5e64a9f4b3c41f266175ff06"")",病***傻,京东物流配送速度很快，是正品耐克的胸包，这款容量比较大，作为年轻人，特别是重度手机依赖的人群，出门肯定需要带个充电宝啊，钱包，烟这些东西，刚好都能装下，手机装里面也没问题，这样的大小对于我来说就很合适，黑色百搭，就是特别要注意水洗会破坏耐克logo的，不能洗就对了,2019/8/30 20:38,耐克(NIKE) 运动包 腰包 HERITAGE HIP PACK 运动休闲包 胸包 斜挎包 BA5750-010 黑,1
